Perturbation	Ensemble average response
[DUSP1i]-[SOS1i]	2.8678756476683938
[DUSP1i]-[GRB2i]	2.8337950138504153
[DUSP1i]-[PLCG1i]	2.8534278959810875
[DUSP1i]-[PTPN6i]	2.8434579439252334
[DUSP1i]-[SYKi]	2.842789598108747
[DUSP1i]-[CASP9i]	2.864485981308411
[DUSP1i]-[PDPK1i]	2.399922308520736
[DUSP1i]-[ILKi]	2.832943925233645
[DUSP1i]-[PAK1i]	2.832943925233645
[DUSP1i]-[MEK_fi]	2.821266968325792
[DUSP1i]-[SOCS1_gi]	2.8321513002364065
[DUSP1i]-[mTORC1_ci]	2.797909407665505
[DUSP1i]-[PRKCDi]	2.8434579439252334
[DUSP1i]-[PLK1i]	2.839712918660287
[DUSP1i]-[MAPKAPK2i]	2.840855106888361
[DUSP1i]-[IRAK1i]	2.8560975609756096
[DUSP1i]-[ISGF3_ci]	2.8434579439252334
[DUSP1i]-[SOCS1i]	2.8321513002364065
[DUSP1i]-[STAT3i]	2.8434579439252334
[DUSP1i]-[STAT1i]	2.8321513002364065
[DUSP1i]-[STAT2i]	2.8434579439252334
[DUSP1i]-[JAK_fi]	2.8434579439252334
[DUSP1i]-[AXIN1i]	2.8434579439252334
[DUSP1i]-[MDM2i]	2.4274611398963732
[DUSP1i]-[CK1_fi]	2.8434579439252334
[DUSP1i]-[ITCHi]	2.9570815450643777
[DUSP1i]-[TP53i]	2.8434579439252334
[DUSP1i]-[NFKB_fi]	2.8434579439252334
[DUSP1i]-[IKBKBi]	2.8396946564885495
[DUSP1i]-[REL_fi]	2.8434579439252334
[DUSP1i]-[PIAS1i]	2.840855106888361
[DUSP1i]-[AKT_fi]	1.3771186440677967
[DUSP1i]-[MAPK14i]	2.7857142857142856
[DUSP1i]-[CBPp300_ci]	2.765
[DUSP1i]-[SKIi]	2.8434579439252334
[DUSP1i]-[PPM1Ai]	2.8434579439252334
[DUSP1i]-[ERK_fi]	2.821266968325792
[DUSP1i]-[GSK3_fi]	2.8434579439252334
[DUSP1i]-[PPP1CAi]	2.864485981308411
[DUSP1i]-[TAB_fi]	2.848329048843188
[DUSP1i]-[MAP3K7i]	2.848329048843188
[DUSP1i]-[SMAD4i]	2.8434579439252334
[DUSP1i]-[SMAD1i]	2.8434579439252334
[DUSP1i]-[SMAD5i]	2.8434579439252334
[DUSP1i]-[BMPR2i]	2.8434579439252334
[DUSP1i]-[ACVR1i]	2.8434579439252334
[DUSP1i]-[SRCi]	2.8434579439252334
[DUSP1i]-[SMAD3i]	2.8434579439252334
[DUSP1i]-[SHC1i]	2.8337950138504153
[DUSP1i]-[SMAD6i]	2.84
[DUSP1i]-[TRAF6i]	2.848329048843188
[DUSP1i]-[SMAD7i]	2.8541176470588234
[DUSP1i]-[SMURF1i]	2.8502415458937196
[DUSP1i]-[SMURF2i]	2.8434579439252334
[DUSP1i]-[SMAD2i]	2.8346666666666667
[DUSP1i]-[TGFBR2i]	2.8419811320754715
[DUSP1i]-[TGFBR1i]	2.8419811320754715
[DUSP1i]-[DVL_fi]	2.8434579439252334
[DUSP1i]-[DAAM1i]	2.8434579439252334
[DUSP1i]-[PARD6Ai]	2.8434579439252334
[DUSP1i]-[AP1_ci]	2.8261904761904764
[DUSP1i]-[MYCi]	1.8298701298701299
[DUSP1i]-[JUNi]	2.8434579439252334
[DUSP1i]-[ATF2i]	2.8434579439252334
[DUSP1i]-[FOSi]	2.8434579439252334
[DUSP1i]-[SRFi]	2.8434579439252334
[DUSP1i]-[PTENi]	2.8434579439252334
[DUSP1i]-[CFL_fi]	2.8434579439252334
[DUSP1i]-[LIMK1i]	2.8434579439252334
[DUSP1i]-[LIMK2i]	2.8434579439252334
[DUSP1i]-[CDC42i]	2.8434579439252334
[DUSP1i]-[ARHGAP24i]	2.8434579439252334
[DUSP1i]-[RAC_fi]	2.775390625
[DUSP1i]-[TIAM1i]	2.8434579439252334
[DUSP1i]-[RHOAi]	2.8434579439252334
[DUSP1i]-[RND3i]	2.8434579439252334
[DUSP1i]-[CASP3i]	2.8375870069605567
[DUSP1i]-[JNK_fi]	2.9570815450643777
[DUSP1i]-[MAP2K7i]	2.847417840375587
[DUSP1i]-[MAPK8IP3i]	2.847417840375587
[DUSP1i]-[ROCK1i]	2.8375870069605567
[DUSP1i]-[Prosurvivali]	2.8434579439252334
[DUSP1i]-[Antisurvivali]	2.8434579439252334
[MAP3K5i]-[MAP2K3i]	2.98
[MAP3K5i]-[DUSP6i]	2.9744318181818183
[MAP3K5i]-[RAF_fi]	2.98
[MAP3K5i]-[KRASi]	2.9807073954983925
[MAP3K5i]-[RTPK_fi]	2.1581508515815084
[MAP3K5i]-[SOS1i]	2.9859154929577465
[MAP3K5i]-[GRB2i]	2.9759036144578315
[MAP3K5i]-[PLCG1i]	2.98
[MAP3K5i]-[PTPN6i]	2.98
[MAP3K5i]-[SYKi]	2.9744444444444444
[MAP3K5i]-[CASP9i]	3.0
[MAP3K5i]-[PDPK1i]	2.5636160714285716
[MAP3K5i]-[ILKi]	2.97
[MAP3K5i]-[PAK1i]	2.97
[MAP3K5i]-[MEK_fi]	2.9767441860465116
[MAP3K5i]-[SOCS1_gi]	2.9706546275395036
[MAP3K5i]-[mTORC1_ci]	2.970873786407767
[MAP3K5i]-[PRKCDi]	2.9794050343249427
[MAP3K5i]-[PLK1i]	2.9789719626168223
[MAP3K5i]-[MAPKAPK2i]	2.9799107142857144
[MAP3K5i]-[IRAK1i]	2.9793103448275864
[MAP3K5i]-[ISGF3_ci]	2.98
[MAP3K5i]-[SOCS1i]	2.9706546275395036
[MAP3K5i]-[STAT3i]	2.98
[MAP3K5i]-[STAT1i]	2.9706546275395036
[MAP3K5i]-[STAT2i]	2.98
[MAP3K5i]-[JAK_fi]	2.98
[MAP3K5i]-[AXIN1i]	2.977777777777778
[MAP3K5i]-[MDM2i]	2.58955223880597
[MAP3K5i]-[CK1_fi]	2.98
[MAP3K5i]-[ITCHi]	2.96
[MAP3K5i]-[TP53i]	2.98
[MAP3K5i]-[NFKB_fi]	2.98
[MAP3K5i]-[IKBKBi]	2.977272727272727
[MAP3K5i]-[REL_fi]	2.98
[MAP3K5i]-[PIAS1i]	2.9799107142857144
[MAP3K5i]-[AKT_fi]	1.8788732394366197
[MAP3K5i]-[MAPK14i]	2.9055299539170507
[MAP3K5i]-[CBPp300_ci]	2.9073170731707316
[MAP3K5i]-[SKIi]	2.98
[MAP3K5i]-[PPM1Ai]	2.98
[MAP3K5i]-[ERK_fi]	2.9233716475095783
[MAP3K5i]-[GSK3_fi]	2.98
[MAP3K5i]-[PPP1CAi]	3.0
[MAP3K5i]-[TAB_fi]	2.977272727272727
[MAP3K5i]-[MAP3K7i]	2.977272727272727
[MAP3K5i]-[SMAD4i]	2.98
[MAP3K5i]-[SMAD1i]	2.98
[MAP3K5i]-[SMAD5i]	2.98
[MAP3K5i]-[BMPR2i]	2.98
[MAP3K5i]-[ACVR1i]	2.98
[MAP3K5i]-[SRCi]	2.98
[MAP3K5i]-[SMAD3i]	2.98
[MAP3K5i]-[SHC1i]	2.9759036144578315
[MAP3K5i]-[SMAD6i]	2.977578475336323
[MAP3K5i]-[TRAF6i]	2.9787735849056602
[MAP3K5i]-[SMAD7i]	2.984375
[MAP3K5i]-[SMURF1i]	2.979020979020979
[MAP3K5i]-[SMURF2i]	2.9466666666666668
[MAP3K5i]-[SMAD2i]	2.977329974811083
[MAP3K5i]-[TGFBR2i]	2.98
[MAP3K5i]-[TGFBR1i]	2.98
[MAP3K5i]-[DVL_fi]	2.98
[MAP3K5i]-[DAAM1i]	2.98
[MAP3K5i]-[PARD6Ai]	2.98
[MAP3K5i]-[AP1_ci]	2.9621559633027523
[MAP3K5i]-[MYCi]	1.9668367346938775
[MAP3K5i]-[JUNi]	2.98
[MAP3K5i]-[ATF2i]	2.98
[MAP3K5i]-[FOSi]	2.98
[MAP3K5i]-[SRFi]	2.98
[MAP3K5i]-[PTENi]	2.98
[MAP3K5i]-[CFL_fi]	2.98
[MAP3K5i]-[LIMK1i]	2.98
[MAP3K5i]-[LIMK2i]	2.98
[MAP3K5i]-[CDC42i]	2.98
[MAP3K5i]-[ARHGAP24i]	2.98
[MAP3K5i]-[RAC_fi]	2.982484076433121
[MAP3K5i]-[TIAM1i]	2.98
[MAP3K5i]-[RHOAi]	2.98
[MAP3K5i]-[RND3i]	2.98
[MAP3K5i]-[CASP3i]	2.98
[MAP3K5i]-[JNK_fi]	2.96
[MAP3K5i]-[MAP2K7i]	2.98
[MAP3K5i]-[MAPK8IP3i]	2.98
[MAP3K5i]-[ROCK1i]	2.98
[MAP3K5i]-[Prosurvivali]	2.98
[MAP3K5i]-[Antisurvivali]	2.98
[MAP2K3i]-[DUSP6i]	2.9744318181818183
[MAP2K3i]-[RAF_fi]	2.98
[MAP2K3i]-[KRASi]	2.9807073954983925
[MAP2K3i]-[RTPK_fi]	2.1581508515815084
[MAP2K3i]-[SOS1i]	2.9859154929577465
[MAP2K3i]-[GRB2i]	2.9759036144578315
[MAP2K3i]-[PLCG1i]	2.98
[MAP2K3i]-[PTPN6i]	2.98
[MAP2K3i]-[SYKi]	2.9744444444444444
[MAP2K3i]-[CASP9i]	3.0
[MAP2K3i]-[PDPK1i]	2.5636160714285716
[MAP2K3i]-[ILKi]	2.97
[MAP2K3i]-[PAK1i]	2.97
[MAP2K3i]-[MEK_fi]	2.9767441860465116
[MAP2K3i]-[SOCS1_gi]	2.9706546275395036
[MAP2K3i]-[mTORC1_ci]	2.970873786407767
[MAP2K3i]-[PRKCDi]	2.9794050343249427
[MAP2K3i]-[PLK1i]	2.9789719626168223
[MAP2K3i]-[MAPKAPK2i]	2.9799107142857144
[MAP2K3i]-[IRAK1i]	2.9793103448275864
[MAP2K3i]-[ISGF3_ci]	2.98
[MAP2K3i]-[SOCS1i]	2.9706546275395036
[MAP2K3i]-[STAT3i]	2.98
[MAP2K3i]-[STAT1i]	2.9706546275395036
[MAP2K3i]-[STAT2i]	2.98
[MAP2K3i]-[JAK_fi]	2.98
[MAP2K3i]-[AXIN1i]	2.977777777777778
[MAP2K3i]-[MDM2i]	2.58955223880597
[MAP2K3i]-[CK1_fi]	2.98
[MAP2K3i]-[ITCHi]	2.96
[MAP2K3i]-[TP53i]	2.98
[MAP2K3i]-[NFKB_fi]	2.98
[MAP2K3i]-[IKBKBi]	2.977272727272727
[MAP2K3i]-[REL_fi]	2.98
[MAP2K3i]-[PIAS1i]	2.9799107142857144
[MAP2K3i]-[AKT_fi]	1.8788732394366197
[MAP2K3i]-[MAPK14i]	2.9055299539170507
[MAP2K3i]-[CBPp300_ci]	2.9073170731707316
[MAP2K3i]-[SKIi]	2.98
[MAP2K3i]-[PPM1Ai]	2.98
[MAP2K3i]-[ERK_fi]	2.9233716475095783
[MAP2K3i]-[GSK3_fi]	2.98
[MAP2K3i]-[PPP1CAi]	3.0
[MAP2K3i]-[TAB_fi]	2.977272727272727
[MAP2K3i]-[MAP3K7i]	2.977272727272727
[MAP2K3i]-[SMAD4i]	2.98
[MAP2K3i]-[SMAD1i]	2.98
[MAP2K3i]-[SMAD5i]	2.98
[MAP2K3i]-[BMPR2i]	2.98
[MAP2K3i]-[ACVR1i]	2.98
[MAP2K3i]-[SRCi]	2.98
[MAP2K3i]-[SMAD3i]	2.98
[MAP2K3i]-[SHC1i]	2.9759036144578315
[MAP2K3i]-[SMAD6i]	2.977578475336323
[MAP2K3i]-[TRAF6i]	2.9787735849056602
[MAP2K3i]-[SMAD7i]	2.984375
[MAP2K3i]-[SMURF1i]	2.979020979020979
[MAP2K3i]-[SMURF2i]	2.9466666666666668
[MAP2K3i]-[SMAD2i]	2.977329974811083
[MAP2K3i]-[TGFBR2i]	2.98
[MAP2K3i]-[TGFBR1i]	2.98
[MAP2K3i]-[DVL_fi]	2.98
[MAP2K3i]-[DAAM1i]	2.98
[MAP2K3i]-[PARD6Ai]	2.98
[MAP2K3i]-[AP1_ci]	2.9621559633027523
[MAP2K3i]-[MYCi]	1.9668367346938775
[MAP2K3i]-[JUNi]	2.98
[MAP2K3i]-[ATF2i]	2.98
[MAP2K3i]-[FOSi]	2.98
[MAP2K3i]-[SRFi]	2.98
[MAP2K3i]-[PTENi]	2.98
[MAP2K3i]-[CFL_fi]	2.98
[MAP2K3i]-[LIMK1i]	2.98
[MAP2K3i]-[LIMK2i]	2.98
[MAP2K3i]-[CDC42i]	2.98
[MAP2K3i]-[ARHGAP24i]	2.98
[MAP2K3i]-[RAC_fi]	2.982484076433121
[MAP2K3i]-[TIAM1i]	2.98
[MAP2K3i]-[RHOAi]	2.98
[MAP2K3i]-[RND3i]	2.98
[MAP2K3i]-[CASP3i]	2.98
[MAP2K3i]-[JNK_fi]	2.96
[MAP2K3i]-[MAP2K7i]	2.98
[MAP2K3i]-[MAPK8IP3i]	2.98
[MAP2K3i]-[ROCK1i]	2.98
[MAP2K3i]-[Prosurvivali]	2.98
[MAP2K3i]-[Antisurvivali]	2.98
[DUSP6i]-[RAF_fi]	2.981432360742706
[DUSP6i]-[KRASi]	2.981432360742706
[DUSP6i]-[RTPK_fi]	2.0053475935828877
[DUSP6i]-[SOS1i]	2.9792899408284024
[DUSP6i]-[GRB2i]	2.9573863636363638
[DUSP6i]-[PLCG1i]	2.971590909090909
[DUSP6i]-[PTPN6i]	2.971590909090909
[DUSP6i]-[SYKi]	2.9644886363636362
[DUSP6i]-[CASP9i]	2.997159090909091
[DUSP6i]-[PDPK1i]	2.835714285714286
[DUSP6i]-[ILKi]	2.9474431818181817
[DUSP6i]-[PAK1i]	2.9474431818181817
[DUSP6i]-[MEK_fi]	2.9843400447427295
[DUSP6i]-[SOCS1_gi]	2.971264367816092
[DUSP6i]-[mTORC1_ci]	2.9744318181818183
[DUSP6i]-[PRKCDi]	2.9705014749262535
[DUSP6i]-[PLK1i]	2.9717514124293785
[DUSP6i]-[MAPKAPK2i]	2.9717514124293785
[DUSP6i]-[IRAK1i]	2.9720670391061454
[DUSP6i]-[ISGF3_ci]	2.971590909090909
[DUSP6i]-[SOCS1i]	2.971264367816092
[DUSP6i]-[STAT3i]	2.971590909090909
[DUSP6i]-[STAT1i]	2.971264367816092
[DUSP6i]-[STAT2i]	2.971590909090909
[DUSP6i]-[JAK_fi]	2.971590909090909
[DUSP6i]-[AXIN1i]	2.967741935483871
[DUSP6i]-[MDM2i]	2.546875
[DUSP6i]-[CK1_fi]	2.971590909090909
[DUSP6i]-[ITCHi]	2.957345971563981
[DUSP6i]-[TP53i]	2.971590909090909
[DUSP6i]-[NFKB_fi]	2.971590909090909
[DUSP6i]-[IKBKBi]	2.9721448467966574
[DUSP6i]-[REL_fi]	2.971590909090909
[DUSP6i]-[PIAS1i]	2.971671388101983
[DUSP6i]-[AKT_fi]	1.9043478260869566
[DUSP6i]-[MAPK14i]	2.94683908045977
[DUSP6i]-[CBPp300_ci]	2.9166666666666665
[DUSP6i]-[SKIi]	2.971590909090909
[DUSP6i]-[PPM1Ai]	2.971590909090909
[DUSP6i]-[ERK_fi]	2.9233716475095783
[DUSP6i]-[GSK3_fi]	2.971590909090909
[DUSP6i]-[PPP1CAi]	2.9971509971509973
[DUSP6i]-[TAB_fi]	2.9721448467966574
[DUSP6i]-[MAP3K7i]	2.9721448467966574
[DUSP6i]-[SMAD4i]	2.971590909090909
[DUSP6i]-[SMAD1i]	2.971590909090909
[DUSP6i]-[SMAD5i]	2.971590909090909
[DUSP6i]-[BMPR2i]	2.971590909090909
[DUSP6i]-[ACVR1i]	2.971590909090909
[DUSP6i]-[SRCi]	2.96875
[DUSP6i]-[SMAD3i]	2.971590909090909
[DUSP6i]-[SHC1i]	2.9573863636363638
[DUSP6i]-[SMAD6i]	2.9715099715099713
[DUSP6i]-[TRAF6i]	2.9721448467966574
[DUSP6i]-[SMAD7i]	2.979942693409742
[DUSP6i]-[SMURF1i]	2.96996996996997
[DUSP6i]-[SMURF2i]	2.928977272727273
[DUSP6i]-[SMAD2i]	2.967948717948718
[DUSP6i]-[TGFBR2i]	2.971590909090909
[DUSP6i]-[TGFBR1i]	2.971590909090909
[DUSP6i]-[DVL_fi]	2.971590909090909
[DUSP6i]-[DAAM1i]	2.971590909090909
[DUSP6i]-[PARD6Ai]	2.971590909090909
[DUSP6i]-[AP1_ci]	2.9485017583611306
[DUSP6i]-[MYCi]	1.953795379537954
[DUSP6i]-[JUNi]	2.971590909090909
[DUSP6i]-[ATF2i]	2.971590909090909
[DUSP6i]-[FOSi]	2.971590909090909
[DUSP6i]-[SRFi]	2.971590909090909
[DUSP6i]-[PTENi]	2.971590909090909
[DUSP6i]-[CFL_fi]	2.971590909090909
[DUSP6i]-[LIMK1i]	2.971590909090909
[DUSP6i]-[LIMK2i]	2.971590909090909
[DUSP6i]-[CDC42i]	2.96875
[DUSP6i]-[ARHGAP24i]	2.9744318181818183
[DUSP6i]-[RAC_fi]	2.954710144927536
[DUSP6i]-[TIAM1i]	2.971590909090909
[DUSP6i]-[RHOAi]	2.971590909090909
[DUSP6i]-[RND3i]	2.971590909090909
[DUSP6i]-[CASP3i]	2.9744318181818183
[DUSP6i]-[JNK_fi]	2.957345971563981
[DUSP6i]-[MAP2K7i]	2.971590909090909
[DUSP6i]-[MAPK8IP3i]	2.971590909090909
[DUSP6i]-[ROCK1i]	2.9744318181818183
[DUSP6i]-[Prosurvivali]	2.971590909090909
[DUSP6i]-[Antisurvivali]	2.971590909090909
[RAF_fi]-[KRASi]	2.9807073954983925
[RAF_fi]-[RTPK_fi]	2.0652173913043477
[RAF_fi]-[SOS1i]	2.9807073954983925
[RAF_fi]-[GRB2i]	2.9784615384615383
[RAF_fi]-[PLCG1i]	2.98
[RAF_fi]-[PTPN6i]	2.98
[RAF_fi]-[SYKi]	2.9716666666666667
[RAF_fi]-[CASP9i]	3.0
[RAF_fi]-[PDPK1i]	2.475741239892183
[RAF_fi]-[ILKi]	2.9716666666666667
[RAF_fi]-[PAK1i]	2.9716666666666667
[RAF_fi]-[MEK_fi]	2.9767441860465116
[RAF_fi]-[SOCS1_gi]	2.963076923076923
[RAF_fi]-[mTORC1_ci]	2.970149253731343
[RAF_fi]-[PRKCDi]	2.98
[RAF_fi]-[PLK1i]	2.9787798408488064
[RAF_fi]-[MAPKAPK2i]	2.97972972972973
[RAF_fi]-[IRAK1i]	2.9779411764705883
[RAF_fi]-[ISGF3_ci]	2.98
[RAF_fi]-[SOCS1i]	2.963076923076923
[RAF_fi]-[STAT3i]	2.98
[RAF_fi]-[STAT1i]	2.963076923076923
[RAF_fi]-[STAT2i]	2.98
[RAF_fi]-[JAK_fi]	2.98
[RAF_fi]-[AXIN1i]	2.977777777777778
[RAF_fi]-[MDM2i]	2.5805243445692883
[RAF_fi]-[CK1_fi]	2.98
[RAF_fi]-[ITCHi]	2.957055214723926
[RAF_fi]-[TP53i]	2.98
[RAF_fi]-[NFKB_fi]	2.98
[RAF_fi]-[IKBKBi]	2.967032967032967
[RAF_fi]-[REL_fi]	2.98
[RAF_fi]-[PIAS1i]	2.97972972972973
[RAF_fi]-[AKT_fi]	1.8089430894308942
[RAF_fi]-[MAPK14i]	2.878787878787879
[RAF_fi]-[CBPp300_ci]	2.8772563176895307
[RAF_fi]-[SKIi]	2.98
[RAF_fi]-[PPM1Ai]	2.98
[RAF_fi]-[ERK_fi]	2.9233716475095783
[RAF_fi]-[GSK3_fi]	2.98
[RAF_fi]-[PPP1CAi]	3.0
[RAF_fi]-[TAB_fi]	2.967032967032967
[RAF_fi]-[MAP3K7i]	2.967032967032967
[RAF_fi]-[SMAD4i]	2.98
[RAF_fi]-[SMAD1i]	2.98
[RAF_fi]-[SMAD5i]	2.98
[RAF_fi]-[BMPR2i]	2.98
[RAF_fi]-[ACVR1i]	2.98
[RAF_fi]-[SRCi]	2.98
[RAF_fi]-[SMAD3i]	2.98
[RAF_fi]-[SHC1i]	2.9784615384615383
[RAF_fi]-[SMAD6i]	2.976973684210526
[RAF_fi]-[TRAF6i]	2.975
[RAF_fi]-[SMAD7i]	2.9808306709265175
[RAF_fi]-[SMURF1i]	2.979020979020979
[RAF_fi]-[SMURF2i]	2.9483333333333333
[RAF_fi]-[SMAD2i]	2.9770992366412212
[RAF_fi]-[TGFBR2i]	2.9794520547945207
[RAF_fi]-[TGFBR1i]	2.9794520547945207
[RAF_fi]-[DVL_fi]	2.98
[RAF_fi]-[DAAM1i]	2.98
[RAF_fi]-[PARD6Ai]	2.98
[RAF_fi]-[AP1_ci]	2.9395017793594307
[RAF_fi]-[MYCi]	1.972762645914397
[RAF_fi]-[JUNi]	2.98
[RAF_fi]-[ATF2i]	2.98
[RAF_fi]-[FOSi]	2.98
[RAF_fi]-[SRFi]	2.98
[RAF_fi]-[PTENi]	2.98
[RAF_fi]-[CFL_fi]	2.98
[RAF_fi]-[LIMK1i]	2.98
[RAF_fi]-[LIMK2i]	2.98
[RAF_fi]-[CDC42i]	2.98
[RAF_fi]-[ARHGAP24i]	2.98
[RAF_fi]-[RAC_fi]	2.987562189054726
[RAF_fi]-[TIAM1i]	2.98
[RAF_fi]-[RHOAi]	2.98
[RAF_fi]-[RND3i]	2.98
[RAF_fi]-[CASP3i]	2.98
[RAF_fi]-[JNK_fi]	2.957055214723926
[RAF_fi]-[MAP2K7i]	2.98
[RAF_fi]-[MAPK8IP3i]	2.98
[RAF_fi]-[ROCK1i]	2.98
[RAF_fi]-[Prosurvivali]	2.98
[RAF_fi]-[Antisurvivali]	2.98
[KRASi]-[RTPK_fi]	2.035211267605634
[KRASi]-[SOS1i]	2.9807073954983925
[KRASi]-[GRB2i]	2.796511627906977
[KRASi]-[PLCG1i]	2.9807073954983925
[KRASi]-[PTPN6i]	2.9807073954983925
[KRASi]-[SYKi]	2.972668810289389
[KRASi]-[CASP9i]	3.0
[KRASi]-[PDPK1i]	2.475741239892183
[KRASi]-[ILKi]	2.955592105263158
[KRASi]-[PAK1i]	2.955592105263158
[KRASi]-[MEK_fi]	2.9767441860465116
[KRASi]-[SOCS1_gi]	2.9575757575757575
[KRASi]-[mTORC1_ci]	2.9716981132075473
[KRASi]-[PRKCDi]	2.9807073954983925
[KRASi]-[PLK1i]	2.9787798408488064
[KRASi]-[MAPKAPK2i]	2.980456026058632
[KRASi]-[IRAK1i]	2.9785714285714286
[KRASi]-[ISGF3_ci]	2.9807073954983925
[KRASi]-[SOCS1i]	2.9575757575757575
[KRASi]-[STAT3i]	2.9807073954983925
[KRASi]-[STAT1i]	2.9575757575757575
[KRASi]-[STAT2i]	2.9807073954983925
[KRASi]-[JAK_fi]	2.9807073954983925
[KRASi]-[AXIN1i]	2.978494623655914
[KRASi]-[MDM2i]	2.5655430711610485
[KRASi]-[CK1_fi]	2.9807073954983925
[KRASi]-[ITCHi]	2.9597701149425286
[KRASi]-[TP53i]	2.9807073954983925
[KRASi]-[NFKB_fi]	2.9807073954983925
[KRASi]-[IKBKBi]	2.967032967032967
[KRASi]-[REL_fi]	2.9807073954983925
[KRASi]-[PIAS1i]	2.980456026058632
[KRASi]-[AKT_fi]	1.8333333333333333
[KRASi]-[MAPK14i]	2.8766233766233764
[KRASi]-[CBPp300_ci]	2.8684210526315788
[KRASi]-[SKIi]	2.9807073954983925
[KRASi]-[PPM1Ai]	2.9807073954983925
[KRASi]-[ERK_fi]	2.9233716475095783
[KRASi]-[GSK3_fi]	2.9807073954983925
[KRASi]-[PPP1CAi]	3.0
[KRASi]-[TAB_fi]	2.9689119170984455
[KRASi]-[MAP3K7i]	2.9689119170984455
[KRASi]-[SMAD4i]	2.9807073954983925
[KRASi]-[SMAD1i]	2.9807073954983925
[KRASi]-[SMAD5i]	2.9807073954983925
[KRASi]-[BMPR2i]	2.9807073954983925
[KRASi]-[ACVR1i]	2.9807073954983925
[KRASi]-[SRCi]	2.9807073954983925
[KRASi]-[SMAD3i]	2.9807073954983925
[KRASi]-[SHC1i]	2.796511627906977
[KRASi]-[SMAD6i]	2.9714285714285715
[KRASi]-[TRAF6i]	2.9761904761904763
[KRASi]-[SMAD7i]	2.981191222570533
[KRASi]-[SMURF1i]	2.9797979797979797
[KRASi]-[SMURF2i]	2.9485530546623795
[KRASi]-[SMAD2i]	2.977859778597786
[KRASi]-[TGFBR2i]	2.980392156862745
[KRASi]-[TGFBR1i]	2.980392156862745
[KRASi]-[DVL_fi]	2.9807073954983925
[KRASi]-[DAAM1i]	2.9807073954983925
[KRASi]-[PARD6Ai]	2.9807073954983925
[KRASi]-[AP1_ci]	2.9290657439446366
[KRASi]-[MYCi]	1.9738805970149254
[KRASi]-[JUNi]	2.9807073954983925
[KRASi]-[ATF2i]	2.9807073954983925
[KRASi]-[FOSi]	2.9807073954983925
[KRASi]-[SRFi]	2.9807073954983925
[KRASi]-[PTENi]	2.9807073954983925
[KRASi]-[CFL_fi]	2.9807073954983925
[KRASi]-[LIMK1i]	2.9807073954983925
[KRASi]-[LIMK2i]	2.9807073954983925
[KRASi]-[CDC42i]	2.9807073954983925
[KRASi]-[ARHGAP24i]	2.9807073954983925
[KRASi]-[RAC_fi]	2.9881516587677726
[KRASi]-[TIAM1i]	2.9807073954983925
[KRASi]-[RHOAi]	2.9807073954983925
[KRASi]-[RND3i]	2.9807073954983925
[KRASi]-[CASP3i]	2.9807073954983925
[KRASi]-[JNK_fi]	2.9597701149425286
[KRASi]-[MAP2K7i]	2.9807073954983925
[KRASi]-[MAPK8IP3i]	2.9807073954983925
[KRASi]-[ROCK1i]	2.9807073954983925
[KRASi]-[Prosurvivali]	2.9807073954983925
[KRASi]-[Antisurvivali]	2.9807073954983925
[RTPK_fi]-[SOS1i]	2.113110539845758
[RTPK_fi]-[GRB2i]	2.1029023746701845
[RTPK_fi]-[PLCG1i]	2.127450980392157
[RTPK_fi]-[PTPN6i]	2.1145584725536994
[RTPK_fi]-[SYKi]	2.119164619164619
[RTPK_fi]-[CASP9i]	2.71395881006865
[RTPK_fi]-[PDPK1i]	1.75
[RTPK_fi]-[ILKi]	2.108272506082725
[RTPK_fi]-[PAK1i]	2.108272506082725
[RTPK_fi]-[MEK_fi]	2.0376569037656904
[RTPK_fi]-[SOCS1_gi]	2.1274038461538463
[RTPK_fi]-[mTORC1_ci]	1.9630681818181819
[RTPK_fi]-[PRKCDi]	2.1052631578947367
[RTPK_fi]-[PLK1i]	2.083950617283951
[RTPK_fi]-[MAPKAPK2i]	2.11244019138756
[RTPK_fi]-[IRAK1i]	2.119106699751861
[RTPK_fi]-[ISGF3_ci]	2.1145584725536994
[RTPK_fi]-[SOCS1i]	2.1274038461538463
[RTPK_fi]-[STAT3i]	2.1145584725536994
[RTPK_fi]-[STAT1i]	2.1274038461538463
[RTPK_fi]-[STAT2i]	2.1145584725536994
[RTPK_fi]-[JAK_fi]	2.1145584725536994
[RTPK_fi]-[AXIN1i]	2.041343669250646
[RTPK_fi]-[MDM2i]	1.8385416666666667
[RTPK_fi]-[CK1_fi]	2.100238663484487
[RTPK_fi]-[ITCHi]	1.8502202643171806
[RTPK_fi]-[TP53i]	2.116945107398568
[RTPK_fi]-[NFKB_fi]	2.1145584725536994
[RTPK_fi]-[IKBKBi]	2.141274238227147
[RTPK_fi]-[REL_fi]	2.1145584725536994
[RTPK_fi]-[PIAS1i]	2.11244019138756
[RTPK_fi]-[AKT_fi]	1.1650124069478909
[RTPK_fi]-[MAPK14i]	2.063701923076923
[RTPK_fi]-[CBPp300_ci]	1.9486486486486487
[RTPK_fi]-[SKIi]	2.117224880382775
[RTPK_fi]-[PPM1Ai]	2.111111111111111
[RTPK_fi]-[ERK_fi]	2.0376569037656904
[RTPK_fi]-[GSK3_fi]	2.1145584725536994
[RTPK_fi]-[PPP1CAi]	3.0
[RTPK_fi]-[TAB_fi]	2.0921787709497206
